,DetectionQuality,ScientificName,Source,Virus,Virus_Confirmed,Wild,accession,common_names,domestic,host_family,host_genus,most_specific_diagnostic_Test,host_order,reference_ID,host_species,virus_name_corrections,virus_name,viral_class,genome_composition,viral_genus,viral_kingdom,last_change,MSL_of_last_change,viral_order,viral_phylum,proposal_for_last_change ,PubMed_Search,PubMed_Search_ln,viral_realm,Sort,viral_species,viral_subclass,viral_subfamily,viral_subgenus,viral_subkingdom,viral_suborder,viral_subphylum,viral_subrealm,taxon_history_URL,type_species,family,genus,hits,hits_ln,number_of_hosts,order,species,tax_id,tax_id_n,virus_name_old,VF,viral_family,group,Order
3133,,Apodemus peninsulae,EpiCenter,Amur virus,1,,0,nan,0,Muridae,Apodemus,RT-PCR and Nested PCR,Rodentia,1120-ES-2,peninsulae,Amur virus,Amur virus,,,,,,,,,,12.0,2.3979861777572986,,,,,,,,,,,,,Hantaviridae,Orthohantavirus,37.0,3.6109449393060284,5.0,Bunyavirales,Amur virus,86782.0,86782.0,Amur virus,,Not_Assinged,4.0,RODENTIA
3134,,Apodemus ponticus,EpiCenter,Dobrava-Belgrade orthohantavirus,1,,0,nan,nan,Muridae,Apodemus,PCR,Rodentia,"HTTP://WWW.VIPRBRC.ORG/BRC/VIPR-GENOME-SEARCH.SPG, AND GENBANK",ponticus,Dobrava-Belgrade orthohantavirus,Dobrava-Belgrade orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,2.0,0.0009995003330834232,,366.0,Dobrava-Belgrade orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180033,0.0,Hantaviridae,Orthohantavirus,653.0,6.481578660668826,0.0,Bunyavirales,Dobrava-Belgrade orthohantavirus,1980467.0,1980467.0,Dobrava-Belgrade orthohantavirus,Hantaviridae,Hantaviridae,4.0,RODENTIA
3135,,Apodemus speciosus,EpiCenter,Apoi virus,1,,0,nan,nan,Muridae,Apodemus,virus isolation,Rodentia,169-2,speciosus,Apoi virus,Apoi virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,3.0,0.6936470556015963,,2946.0,Apoi virus,,,,,,,,ICTVonline=20183071,0.0,Flaviviridae,Flavivirus,17.0,2.833272165855592,7.0,,Apoi virus,64280.0,64280.0,Apoi virus,Flaviviridae,Flaviviridae,8.0,RODENTIA
3136,,Apodemus speciosus,EpiCenter,Tickborne encephalitis virus,1,,nan,nan,0,Muridae,Apodemus,"Virus Isolation, Seq",Rodentia,34-ES-47,speciosus,Tickborne encephalitis,Tick-borne encephalitis virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,34.0,3.496537864037656,,2989.0,Tick-borne encephalitis virus,,,,,,,,ICTVonline=20183114,0.0,Flaviviridae,Flavivirus,2364.0,7.768110801537744,37.0,,Tick-borne encephalitis virus,11084.0,11084.0,Tickborne encephalitis virus,Flaviviridae,Flaviviridae,10.0,RODENTIA
3137,,Apodemus speciosus,EpiCenter,Tickborne encephalitis virus,1,,nan,nan,0,Muridae,Apodemus,"Virus Isolation, Seq",Rodentia,34-ES-47,speciosus,Tickborne encephalitis,Tick-borne encephalitis virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,34.0,3.496537864037656,,2989.0,Tick-borne encephalitis virus,,,,,,,,ICTVonline=20183114,0.0,Flaviviridae,Flavivirus,2364.0,7.768110801537744,37.0,,Tick-borne encephalitis virus,11084.0,11084.0,Tickborne encephalitis virus,Flaviviridae,Flaviviridae,1.0,RODENTIA
3138,,Apodemus speciosus,EpiCenter,Tickborne encephalitis virus,1,,nan,nan,0,Muridae,Apodemus,"Virus Isolation, Seq",Rodentia,34-ES-47,speciosus,Tickborne encephalitis,Tick-borne encephalitis virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,34.0,3.496537864037656,,2989.0,Tick-borne encephalitis virus,,,,,,,,ICTVonline=20183114,0.0,Flaviviridae,Flavivirus,2364.0,7.768110801537744,37.0,,Tick-borne encephalitis virus,11084.0,11084.0,Tickborne encephalitis virus,Flaviviridae,Flaviviridae,8.0,RODENTIA
3139,,Apodemus speciosus,EpiCenter,Tickborne encephalitis virus,1,,nan,Large Japanese Field Mouse,0,Muridae,Apodemus,"Virus Isolation, NT",Rodentia,34-ES-60,speciosus,Tickborne encephalitis,Tick-borne encephalitis virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,34.0,3.496537864037656,,2989.0,Tick-borne encephalitis virus,,,,,,,,ICTVonline=20183114,0.0,Flaviviridae,Flavivirus,2364.0,7.768110801537744,37.0,,Tick-borne encephalitis virus,11084.0,11084.0,Tickborne encephalitis virus,Flaviviridae,Flaviviridae,10.0,RODENTIA
3140,,Apodemus speciosus,EpiCenter,Tickborne encephalitis virus,1,,nan,Large Japanese Field Mouse,0,Muridae,Apodemus,"Virus Isolation, NT",Rodentia,34-ES-60,speciosus,Tickborne encephalitis,Tick-borne encephalitis virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,34.0,3.496537864037656,,2989.0,Tick-borne encephalitis virus,,,,,,,,ICTVonline=20183114,0.0,Flaviviridae,Flavivirus,2364.0,7.768110801537744,37.0,,Tick-borne encephalitis virus,11084.0,11084.0,Tickborne encephalitis virus,Flaviviridae,Flaviviridae,1.0,RODENTIA
3141,,Apodemus speciosus,EpiCenter,Tickborne encephalitis virus,1,,nan,Large Japanese Field Mouse,0,Muridae,Apodemus,"Virus Isolation, NT",Rodentia,34-ES-60,speciosus,Tickborne encephalitis,Tick-borne encephalitis virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,34.0,3.496537864037656,,2989.0,Tick-borne encephalitis virus,,,,,,,,ICTVonline=20183114,0.0,Flaviviridae,Flavivirus,2364.0,7.768110801537744,37.0,,Tick-borne encephalitis virus,11084.0,11084.0,Tickborne encephalitis virus,Flaviviridae,Flaviviridae,8.0,RODENTIA
3142,,Apodemus sylvaticus,EpiCenter,Louping-ill virus,1,,0,nan,0,Muridae,Apodemus,virus isolation,Rodentia,1004-ES-3,sylvaticus,Louping-ill,Louping ill virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,133.0,4.88280949831525,,2971.0,Louping ill virus,,,,,,,,ICTVonline=20183096,0.0,Flaviviridae,Flavivirus,43.0,3.761223371237104,24.0,,Louping ill virus,11086.0,11086.0,Louping-ill virus,Flaviviridae,Flaviviridae,7.0,RODENTIA
3143,,Apodemus sylvaticus,EpiCenter,Louping-ill virus,1,,0,nan,nan,Muridae,Apodemus,virus isolation,Rodentia,1004-ES-3,sylvaticus,Louping-ill,Louping ill virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,133.0,4.88280949831525,,2971.0,Louping ill virus,,,,,,,,ICTVonline=20183096,0.0,Flaviviridae,Flavivirus,43.0,3.761223371237104,24.0,,Louping ill virus,11086.0,11086.0,Louping-ill virus,Flaviviridae,Flaviviridae,7.0,RODENTIA
3144,,Apodemus sylvaticus,EpiCenter,Lymphocytic choriomeningitis mammarenavirus,1,,0,nan,0,Muridae,Apodemus,PCR,Rodentia,61-ES-20,sylvaticus,Lymphocytic choriomeningitis mammarenavirus,Lymphocytic choriomeningitis mammarenavirus,Ellioviricetes,ssRNA(+/-),Mammarenavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,4.0,1.09894556645823,,317.0,Lymphocytic choriomeningitis mammarenavirus,,,,,,Polyploviricotina,,ICTVonline=20182586,1.0,Arenaviridae,Mammarenavirus,432.0,6.0684279030562465,0.0,Bunyavirales,Lymphocytic choriomeningitis mammarenavirus,11623.0,11623.0,Lymphocytic choriomeningitis mammarenavirus,Arenaviridae,Arenaviridae,5.0,RODENTIA
3145,,Apodemus sylvaticus,EpiCenter,Lymphocytic choriomeningitis mammarenavirus,1,,0,nan,0,Muridae,Apodemus,PCR,Rodentia,61-ES-20,sylvaticus,Lymphocytic choriomeningitis mammarenavirus,Lymphocytic choriomeningitis mammarenavirus,Ellioviricetes,ssRNA(+/-),Mammarenavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,4.0,1.09894556645823,,317.0,Lymphocytic choriomeningitis mammarenavirus,,,,,,Polyploviricotina,,ICTVonline=20182586,1.0,Arenaviridae,Mammarenavirus,432.0,6.0684279030562465,0.0,Bunyavirales,Lymphocytic choriomeningitis mammarenavirus,11623.0,11623.0,Lymphocytic choriomeningitis mammarenavirus,Arenaviridae,Arenaviridae,5.0,RODENTIA
3146,,Apodemus sylvaticus,EpiCenter,Lymphocytic choriomeningitis mammarenavirus,1,,0,nan,0,Muridae,Apodemus,"IFA, RT-PCR, nested PCR",Rodentia,61-ES-5,sylvaticus,Lymphocytic choriomeningitis mammarenavirus,Lymphocytic choriomeningitis mammarenavirus,Ellioviricetes,ssRNA(+/-),Mammarenavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,4.0,1.09894556645823,,317.0,Lymphocytic choriomeningitis mammarenavirus,,,,,,Polyploviricotina,,ICTVonline=20182586,1.0,Arenaviridae,Mammarenavirus,432.0,6.0684279030562465,0.0,Bunyavirales,Lymphocytic choriomeningitis mammarenavirus,11623.0,11623.0,Lymphocytic choriomeningitis mammarenavirus,Arenaviridae,Arenaviridae,5.0,RODENTIA
3147,,Apodemus sylvaticus,EpiCenter,Dobrava-Belgrade orthohantavirus,1,,0,nan,0,Muridae,Apodemus,Nested PCR and TaqMan RT-PCR,Rodentia,146-ES-6,sylvaticus,Dobrava-Belgrade orthohantavirus,Dobrava-Belgrade orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,2.0,0.0009995003330834232,,366.0,Dobrava-Belgrade orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180033,0.0,Hantaviridae,Orthohantavirus,653.0,6.481578660668826,0.0,Bunyavirales,Dobrava-Belgrade orthohantavirus,1980467.0,1980467.0,Dobrava-Belgrade orthohantavirus,Hantaviridae,Hantaviridae,4.0,RODENTIA
3148,,Apodemus sylvaticus,EpiCenter,Dobrava-Belgrade orthohantavirus,1,,0,nan,nan,Muridae,Apodemus,PCR,Rodentia,"HTTP://WWW.VIPRBRC.ORG/BRC/VIPR-GENOME-SEARCH.SPG, AND GENBANK",sylvaticus,Dobrava-Belgrade orthohantavirus,Dobrava-Belgrade orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,2.0,0.0009995003330834232,,366.0,Dobrava-Belgrade orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180033,0.0,Hantaviridae,Orthohantavirus,653.0,6.481578660668826,0.0,Bunyavirales,Dobrava-Belgrade orthohantavirus,1980467.0,1980467.0,Dobrava-Belgrade orthohantavirus,Hantaviridae,Hantaviridae,4.0,RODENTIA
3149,,Arvicanthis niloticus,EpiCenter,West Nile virus,1,,0,African Grass Rat,0,Muridae,Arvicanthis,Virus isolation,Rodentia,127-ES-2,niloticus,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,RODENTIA
3150,,Arvicanthis niloticus,EpiCenter,West Nile virus,1,,0,African Grass Rat,0,Muridae,Arvicanthis,Virus isolation,Rodentia,127-ES-2,niloticus,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,RODENTIA
3151,,Arvicanthis niloticus,EpiCenter,West Nile virus,1,,0,nan,nan,Muridae,Arvicanthis,Virus isolation,Rodentia,127-ES-2,niloticus,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,9.0,RODENTIA
3152,,Arvicanthis niloticus,EpiCenter,West Nile virus,1,,0,nan,nan,Muridae,Arvicanthis,Virus isolation,Rodentia,127-ES-2,niloticus,West Nile virus,West Nile virus,,ssRNA(+),Flavivirus,,"Merged,",18.0,,,ICTV 7th Report.pdf,5564.0,8.623892989834397,,2994.0,West Nile virus,,,,,,,,ICTVonline=20183119,0.0,Flaviviridae,Flavivirus,21421.0,9.972127074935976,1126.0,,West Nile virus,11082.0,11082.0,West Nile virus,Flaviviridae,Flaviviridae,5.0,RODENTIA
3153,,Arvicanthis niloticus,EpiCenter,Uganda S virus,1,,nan,"African Grass Rat, African Arvicanthis",nan,Muridae,Arvicanthis,Isolation,Rodentia,Flavi_1004,niloticus,Uganda S virus,Uganda S virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,7.0,1.791926122007376,,2991.0,Uganda S virus,,,,,,,,ICTVonline=20183116,0.0,Flaviviridae,Flavivirus,7.0,1.9460529959950603,10.0,,Uganda S virus,64297.0,64297.0,Uganda S virus,Flaviviridae,Flaviviridae,6.0,RODENTIA
3154,,Calomys callosus,EpiCenter,Laguna Negra orthohantavirus,1,,0,nan,0,Cricetidae,Calomys,RT-PCR,Rodentia,54-1,callosus,Laguna Negra orthohantavirus,Laguna Negra orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,374.0,Laguna Negra orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180042,0.0,Hantaviridae,Orthohantavirus,35.0,3.5553766325098297,0.0,Bunyavirales,Laguna Negra orthohantavirus,1980476.0,1980476.0,Laguna Negra orthohantavirus,Hantaviridae,Hantaviridae,10.0,RODENTIA
3155,,Calomys callosus,EpiCenter,Laguna Negra orthohantavirus,1,,0,nan,0,Cricetidae,Calomys,RT-PCR,Rodentia,54-1,callosus,Laguna Negra orthohantavirus,Laguna Negra orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,374.0,Laguna Negra orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180042,0.0,Hantaviridae,Orthohantavirus,35.0,3.5553766325098297,0.0,Bunyavirales,Laguna Negra orthohantavirus,1980476.0,1980476.0,Laguna Negra orthohantavirus,Hantaviridae,Hantaviridae,10.0,RODENTIA
3156,,Calomys callosus,EpiCenter,Laguna Negra orthohantavirus,1,,0,nan,0,Cricetidae,Calomys,RT-PCR,Rodentia,54-1,callosus,Laguna Negra orthohantavirus,Laguna Negra orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,374.0,Laguna Negra orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180042,0.0,Hantaviridae,Orthohantavirus,35.0,3.5553766325098297,0.0,Bunyavirales,Laguna Negra orthohantavirus,1980476.0,1980476.0,Laguna Negra orthohantavirus,Hantaviridae,Hantaviridae,10.0,RODENTIA
3157,,Calomys callosus,EpiCenter,Machupo mammarenavirus,1,,0,nan,0,Cricetidae,Calomys,virus isolation,Rodentia,63-ES-1,callosus,Machupo mammarenavirus,Machupo mammarenavirus,Ellioviricetes,ssRNA(+/-),Mammarenavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,2.0,0.0009995003330834232,,318.0,Machupo mammarenavirus,,,,,,Polyploviricotina,,ICTVonline=20182587,0.0,Arenaviridae,Mammarenavirus,142.0,4.9558340998299855,0.0,Bunyavirales,Machupo mammarenavirus,11628.0,11628.0,Machupo mammarenavirus,Arenaviridae,Arenaviridae,4.0,RODENTIA
3158,,Calomys callosus,EpiCenter,Laguna Negra orthohantavirus,1,,0,nan,0,Cricetidae,Calomys,RT-PCR,Rodentia,54-2,callosus,Laguna Negra orthohantavirus,Laguna Negra orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,374.0,Laguna Negra orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180042,0.0,Hantaviridae,Orthohantavirus,35.0,3.5553766325098297,0.0,Bunyavirales,Laguna Negra orthohantavirus,1980476.0,1980476.0,Laguna Negra orthohantavirus,Hantaviridae,Hantaviridae,10.0,RODENTIA
3159,,Calomys callosus,EpiCenter,Laguna Negra orthohantavirus,1,,0,nan,0,Cricetidae,Calomys,RT-PCR,Rodentia,54-2,callosus,Laguna Negra orthohantavirus,Laguna Negra orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,374.0,Laguna Negra orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180042,0.0,Hantaviridae,Orthohantavirus,35.0,3.5553766325098297,0.0,Bunyavirales,Laguna Negra orthohantavirus,1980476.0,1980476.0,Laguna Negra orthohantavirus,Hantaviridae,Hantaviridae,10.0,RODENTIA
3160,,Calomys callosus,EpiCenter,Laguna Negra orthohantavirus,1,,0,nan,0,Cricetidae,Calomys,RT-PCR,Rodentia,54-2,callosus,Laguna Negra orthohantavirus,Laguna Negra orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,374.0,Laguna Negra orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180042,0.0,Hantaviridae,Orthohantavirus,35.0,3.5553766325098297,0.0,Bunyavirales,Laguna Negra orthohantavirus,1980476.0,1980476.0,Laguna Negra orthohantavirus,Hantaviridae,Hantaviridae,10.0,RODENTIA
3161,,Calomys callosus,EpiCenter,Laguna Negra orthohantavirus,1,,0,nan,0,Cricetidae,Calomys,RT-PCR,Rodentia,54-2,callosus,Laguna Negra orthohantavirus,Laguna Negra orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,374.0,Laguna Negra orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180042,0.0,Hantaviridae,Orthohantavirus,35.0,3.5553766325098297,0.0,Bunyavirales,Laguna Negra orthohantavirus,1980476.0,1980476.0,Laguna Negra orthohantavirus,Hantaviridae,Hantaviridae,10.0,RODENTIA
3162,,Calomys callosus,EpiCenter,Laguna Negra orthohantavirus,1,,0,nan,0,Cricetidae,Calomys,RT-PCR,Rodentia,54-2,callosus,Laguna Negra orthohantavirus,Laguna Negra orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,374.0,Laguna Negra orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180042,0.0,Hantaviridae,Orthohantavirus,35.0,3.5553766325098297,0.0,Bunyavirales,Laguna Negra orthohantavirus,1980476.0,1980476.0,Laguna Negra orthohantavirus,Hantaviridae,Hantaviridae,10.0,RODENTIA
3163,,Calomys callosus,EpiCenter,Laguna Negra orthohantavirus,1,,0,nan,0,Cricetidae,Calomys,RT-PCR,Rodentia,54-2,callosus,Laguna Negra orthohantavirus,Laguna Negra orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,374.0,Laguna Negra orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180042,0.0,Hantaviridae,Orthohantavirus,35.0,3.5553766325098297,0.0,Bunyavirales,Laguna Negra orthohantavirus,1980476.0,1980476.0,Laguna Negra orthohantavirus,Hantaviridae,Hantaviridae,10.0,RODENTIA
3164,,Calomys laucha,EpiCenter,Laguna Negra orthohantavirus,1,,0,nan,0,Cricetidae,Calomys,virus isolation,Rodentia,54-9,laucha,Laguna Negra orthohantavirus,Laguna Negra orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,374.0,Laguna Negra orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180042,0.0,Hantaviridae,Orthohantavirus,35.0,3.5553766325098297,0.0,Bunyavirales,Laguna Negra orthohantavirus,1980476.0,1980476.0,Laguna Negra orthohantavirus,Hantaviridae,Hantaviridae,10.0,RODENTIA
3165,,Calomys laucha,EpiCenter,Laguna Negra orthohantavirus,1,,0,nan,0,Cricetidae,Calomys,RT-PCR,Rodentia,54-1,laucha,Laguna Negra orthohantavirus,Laguna Negra orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,374.0,Laguna Negra orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180042,0.0,Hantaviridae,Orthohantavirus,35.0,3.5553766325098297,0.0,Bunyavirales,Laguna Negra orthohantavirus,1980476.0,1980476.0,Laguna Negra orthohantavirus,Hantaviridae,Hantaviridae,10.0,RODENTIA
3166,,Calomys laucha,EpiCenter,Laguna Negra orthohantavirus,1,,0,nan,0,Cricetidae,Calomys,RT-PCR,Rodentia,54-1,laucha,Laguna Negra orthohantavirus,Laguna Negra orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,374.0,Laguna Negra orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180042,0.0,Hantaviridae,Orthohantavirus,35.0,3.5553766325098297,0.0,Bunyavirales,Laguna Negra orthohantavirus,1980476.0,1980476.0,Laguna Negra orthohantavirus,Hantaviridae,Hantaviridae,10.0,RODENTIA
3167,,Calomys laucha,EpiCenter,Laguna Negra orthohantavirus,1,,0,nan,0,Cricetidae,Calomys,RT-PCR,Rodentia,54-1,laucha,Laguna Negra orthohantavirus,Laguna Negra orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,374.0,Laguna Negra orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180042,0.0,Hantaviridae,Orthohantavirus,35.0,3.5553766325098297,0.0,Bunyavirales,Laguna Negra orthohantavirus,1980476.0,1980476.0,Laguna Negra orthohantavirus,Hantaviridae,Hantaviridae,10.0,RODENTIA
3168,,Calomys laucha,EpiCenter,Laguna Negra orthohantavirus,1,,0,nan,0,Cricetidae,Calomys,virus isolation,Rodentia,1120-ES-1,laucha,Laguna Negra orthohantavirus,Laguna Negra orthohantavirus,Ellioviricetes,ssRNA(-),Orthohantavirus,,"Moved,",33.0,Bunyavirales,Negarnaviricota,2017.006M.A.v2.Negarnaviricota.zip,1.0,-6.907755278982138,,374.0,Laguna Negra orthohantavirus,,,,,,Polyploviricotina,,ICTVonline=20180042,0.0,Hantaviridae,Orthohantavirus,35.0,3.5553766325098297,0.0,Bunyavirales,Laguna Negra orthohantavirus,1980476.0,1980476.0,Laguna Negra orthohantavirus,Hantaviridae,Hantaviridae,10.0,RODENTIA
3169,,Calomys musculinus,EpiCenter,St. Louis Encephalitis virus,1,,nan,"Drylands Vesper Mouse, Drylands Laucha",nan,Cricetidae,Calomys,Isolation,Rodentia,SELV_1009,musculinus,St. Louis Encephalitis,Saint Louis encephalitis virus,,ssRNA(+),Flavivirus,,"Renamed,",12.0,,,ICTV 5th Report.pdf,328.0,5.789963228996553,,2983.0,Saint Louis encephalitis virus,,,,,,,,ICTVonline=20183112,0.0,Flaviviridae,Flavivirus,335.0,5.814133516895237,89.0,,Saint Louis encephalitis virus,11080.0,11080.0,St. Louis Encephalitis virus,Flaviviridae,Flaviviridae,8.0,RODENTIA
3170,,Myodes rufocanus,EpiCenter,Tickborne encephalitis virus,1,,nan,nan,0,Cricetidae,Clethrionomys,"Virus Isolation, NT",Rodentia,34-ES-60,rufocanus,Tickborne encephalitis,Tick-borne encephalitis virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,34.0,3.496537864037656,,2989.0,Tick-borne encephalitis virus,,,,,,,,ICTVonline=20183114,0.0,Flaviviridae,Flavivirus,2364.0,7.768110801537744,37.0,,Tick-borne encephalitis virus,11084.0,11084.0,Tickborne encephalitis virus,Flaviviridae,Flaviviridae,10.0,RODENTIA
3171,,Myodes rufocanus,EpiCenter,Tickborne encephalitis virus,1,,nan,nan,0,Cricetidae,Clethrionomys,"Virus Isolation, NT",Rodentia,34-ES-60,rufocanus,Tickborne encephalitis,Tick-borne encephalitis virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,34.0,3.496537864037656,,2989.0,Tick-borne encephalitis virus,,,,,,,,ICTVonline=20183114,0.0,Flaviviridae,Flavivirus,2364.0,7.768110801537744,37.0,,Tick-borne encephalitis virus,11084.0,11084.0,Tickborne encephalitis virus,Flaviviridae,Flaviviridae,1.0,RODENTIA
3172,,Myodes rufocanus,EpiCenter,Tickborne encephalitis virus,1,,nan,nan,0,Cricetidae,Clethrionomys,"Virus Isolation, NT",Rodentia,34-ES-60,rufocanus,Tickborne encephalitis,Tick-borne encephalitis virus,,ssRNA(+),Flavivirus,,"Moved,",9.0,,,Ratification_1984.pdf,34.0,3.496537864037656,,2989.0,Tick-borne encephalitis virus,,,,,,,,ICTVonline=20183114,0.0,Flaviviridae,Flavivirus,2364.0,7.768110801537744,37.0,,Tick-borne encephalitis virus,11084.0,11084.0,Tickborne encephalitis virus,Flaviviridae,Flaviviridae,8.0,RODENTIA
